JobID           JobName  Partition    Account  AllocCPUS      State ExitCode 
7366636_832  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_833  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_834  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_835  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_836  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_837  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_838  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_840  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_841  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_843  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_844  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_845  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_846  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_847  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_848  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_849  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_850  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_851  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_852  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_853  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_854  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_855  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_856  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_857  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_858  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_860  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_861  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_862  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_864  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_891  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_923  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_924  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_925  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_926  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_927  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_928  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_929  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_930  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_931  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_932  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_933  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_934  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_935  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_936  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_937  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_938  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_939  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_940  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_941  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_942  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_943  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_944  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_945  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_946  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_947  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_948  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_949  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_950  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_951  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_952  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_953  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_954  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_955  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_956  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_957  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_958  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_959  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_960  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_961  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
